occurrenceID	eventID	samplingProtocol	habitat	occurrenceRemarks	fieldNotes	decimalLatitude	decimalLongitude	Datum	coordinateUncertaintyInMeters	scientificName	organismQuantity	organismQuantityType	eventDate	Year	kingdom	eventRemarks
MuSGrowth_1428	MuSGrowth_06	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	1.70	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1430	MuSGrowth_06	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	2.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1432	MuSGrowth_06	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	3.20	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1434	MuSGrowth_06	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	3.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1578	MuSGrowth_04	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	656	number of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1579	MuSGrowth_05	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	324	number of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1580	MuSGrowth_06	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	384	number of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1581	MuSGrowth_09	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		7.67	60.891843	68.680232	WGS84	3	Sphagnum papillosum	212	number of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1583	MuSGrowth_11	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		4.60	60.891982	68.678459	WGS84	3	Sphagnum balticum	576	number of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1586	MuSGrowth_14	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		8.70	60.891813	68.676944	WGS84	3	Sphagnum papillosum	292	number of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1590	MuSGrowth_19	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		13.33	60.891469	68.687329	WGS84	3	Sphagnum papillosum	136	number of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1592	MuSGrowth_21	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891484	68.686026	WGS84	3	Sphagnum majus	172	number of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1593	MuSGrowth_22	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891537	68.685912	WGS84	3	Sphagnum jensenii	72	number of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1594	MuSGrowth_23	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		5.67	60.891674	68.684902	WGS84	3	Sphagnum papillosum	168	number of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1597	MuSGrowth_26	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		1.00	60.891701	68.683943	WGS84	3	Sphagnum majus	176	number of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1629	MuSGrowth_04	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	648	number of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1630	MuSGrowth_07	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.00	60.891834	68.681001	WGS84	3	Sphagnum jensenii	136	number of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1631	MuSGrowth_09	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		7.67	60.891843	68.680232	WGS84	3	Sphagnum papillosum	84	number of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1633	MuSGrowth_11	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		4.60	60.891982	68.678459	WGS84	3	Sphagnum balticum	420	number of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1636	MuSGrowth_14	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		8.70	60.891813	68.676944	WGS84	3	Sphagnum papillosum	176	number of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1640	MuSGrowth_19	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		13.33	60.891469	68.687329	WGS84	3	Sphagnum papillosum	160	number of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1642	MuSGrowth_21	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891484	68.686026	WGS84	3	Sphagnum majus	216	number of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1643	MuSGrowth_22	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891537	68.685912	WGS84	3	Sphagnum jensenii	180	number of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1644	MuSGrowth_23	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		5.67	60.891674	68.684902	WGS84	3	Sphagnum papillosum	300	number of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1647	MuSGrowth_26	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		1.00	60.891701	68.683943	WGS84	3	Sphagnum majus	148	number of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1681	MuSGrowth_04	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	508	number of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1682	MuSGrowth_05	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	80	number of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1683	MuSGrowth_06	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	140	number of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1684	MuSGrowth_07	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.00	60.891834	68.681001	WGS84	3	Sphagnum jensenii	140	number of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1685	MuSGrowth_08	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891824	68.680462	WGS84	3	Sphagnum jensenii	108	number of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1686	MuSGrowth_09	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		7.67	60.891843	68.680232	WGS84	3	Sphagnum papillosum	344	number of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1688	MuSGrowth_11	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		4.60	60.891982	68.678459	WGS84	3	Sphagnum balticum	228	number of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1691	MuSGrowth_14	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		8.70	60.891813	68.676944	WGS84	3	Sphagnum papillosum	140	number of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1692	MuSGrowth_19	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		13.33	60.891469	68.687329	WGS84	3	Sphagnum papillosum	312	number of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1694	MuSGrowth_21	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891484	68.686026	WGS84	3	Sphagnum majus	392	number of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1695	MuSGrowth_22	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891537	68.685912	WGS84	3	Sphagnum jensenii	196	number of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1696	MuSGrowth_23	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		5.67	60.891674	68.684902	WGS84	3	Sphagnum papillosum	132	number of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1699	MuSGrowth_26	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		1.00	60.891701	68.683943	WGS84	3	Sphagnum majus	368	number of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1731	MuSGrowth_04	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	552	number of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1732	MuSGrowth_06	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	224	number of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1733	MuSGrowth_07	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.00	60.891834	68.681001	WGS84	3	Sphagnum jensenii	132	number of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1734	MuSGrowth_09	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		7.67	60.891843	68.680232	WGS84	3	Sphagnum papillosum	340	number of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1738	MuSGrowth_14	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		8.70	60.891813	68.676944	WGS84	3	Sphagnum papillosum	204	number of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1739	MuSGrowth_19	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		13.33	60.891469	68.687329	WGS84	3	Sphagnum papillosum	140	number of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1741	MuSGrowth_22	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891537	68.685912	WGS84	3	Sphagnum jensenii	148	number of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1742	MuSGrowth_23	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		5.67	60.891674	68.684902	WGS84	3	Sphagnum papillosum	224	number of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1745	MuSGrowth_26	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		1.00	60.891701	68.683943	WGS84	3	Sphagnum majus	120	number of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1778	MuSGrowth_04	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	2.32	weight of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1779	MuSGrowth_05	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	1.8	weight of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1780	MuSGrowth_06	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	2.12	weight of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1781	MuSGrowth_09	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		7.67	60.891843	68.680232	WGS84	3	Sphagnum papillosum	1.64	weight of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1783	MuSGrowth_11	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		4.60	60.891982	68.678459	WGS84	3	Sphagnum balticum	3.28	weight of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1786	MuSGrowth_14	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		8.70	60.891813	68.676944	WGS84	3	Sphagnum papillosum	2.12	weight of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1790	MuSGrowth_19	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		13.33	60.891469	68.687329	WGS84	3	Sphagnum papillosum	1.2	weight of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1792	MuSGrowth_21	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891484	68.686026	WGS84	3	Sphagnum majus	1.56	weight of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1793	MuSGrowth_22	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891537	68.685912	WGS84	3	Sphagnum jensenii	1.64	weight of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1794	MuSGrowth_23	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		5.67	60.891674	68.684902	WGS84	3	Sphagnum papillosum	2.2	weight of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1797	MuSGrowth_26	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		1.00	60.891701	68.683943	WGS84	3	Sphagnum majus	1.84	weight of capitulas per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1829	MuSGrowth_04	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	2.12	weight of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1830	MuSGrowth_07	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.00	60.891834	68.681001	WGS84	3	Sphagnum jensenii	1.28	weight of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1831	MuSGrowth_09	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		7.67	60.891843	68.680232	WGS84	3	Sphagnum papillosum	2.24	weight of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1833	MuSGrowth_11	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		4.60	60.891982	68.678459	WGS84	3	Sphagnum balticum	2.44	weight of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1836	MuSGrowth_14	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		8.70	60.891813	68.676944	WGS84	3	Sphagnum papillosum	1.72	weight of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1840	MuSGrowth_19	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		13.33	60.891469	68.687329	WGS84	3	Sphagnum papillosum	2.28	weight of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1842	MuSGrowth_21	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891484	68.686026	WGS84	3	Sphagnum majus	2.52	weight of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1843	MuSGrowth_22	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891537	68.685912	WGS84	3	Sphagnum jensenii	2.52	weight of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1844	MuSGrowth_23	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		5.67	60.891674	68.684902	WGS84	3	Sphagnum papillosum	2.44	weight of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1847	MuSGrowth_26	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		1.00	60.891701	68.683943	WGS84	3	Sphagnum majus	2.2	weight of capitulas per 1 dm^2	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1881	MuSGrowth_04	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	2.12	weight of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1882	MuSGrowth_05	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	1.44	weight of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1883	MuSGrowth_06	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	1.84	weight of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1884	MuSGrowth_07	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.00	60.891834	68.681001	WGS84	3	Sphagnum jensenii	2.24	weight of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1885	MuSGrowth_08	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891824	68.680462	WGS84	3	Sphagnum jensenii	2.64	weight of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1886	MuSGrowth_09	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		7.67	60.891843	68.680232	WGS84	3	Sphagnum papillosum	1.72	weight of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1888	MuSGrowth_11	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		4.60	60.891982	68.678459	WGS84	3	Sphagnum balticum	1.68	weight of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1891	MuSGrowth_14	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		8.70	60.891813	68.676944	WGS84	3	Sphagnum papillosum	2.24	weight of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1892	MuSGrowth_19	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		13.33	60.891469	68.687329	WGS84	3	Sphagnum papillosum	2.88	weight of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1894	MuSGrowth_21	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891484	68.686026	WGS84	3	Sphagnum majus	1.68	weight of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1895	MuSGrowth_22	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891537	68.685912	WGS84	3	Sphagnum jensenii	3.68	weight of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1896	MuSGrowth_23	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		5.67	60.891674	68.684902	WGS84	3	Sphagnum papillosum	1.44	weight of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1899	MuSGrowth_26	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		1.00	60.891701	68.683943	WGS84	3	Sphagnum majus	1.84	weight of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1931	MuSGrowth_04	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	1.88	weight of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1932	MuSGrowth_06	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	1.92	weight of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1933	MuSGrowth_07	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.00	60.891834	68.681001	WGS84	3	Sphagnum jensenii	2.84	weight of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1934	MuSGrowth_09	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		7.67	60.891843	68.680232	WGS84	3	Sphagnum papillosum	2.2	weight of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1938	MuSGrowth_14	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		8.70	60.891813	68.676944	WGS84	3	Sphagnum papillosum	1.76	weight of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1939	MuSGrowth_19	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		13.33	60.891469	68.687329	WGS84	3	Sphagnum papillosum	1.76	weight of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1941	MuSGrowth_22	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891537	68.685912	WGS84	3	Sphagnum jensenii	2.24	weight of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1942	MuSGrowth_23	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		5.67	60.891674	68.684902	WGS84	3	Sphagnum papillosum	2.48	weight of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1945	MuSGrowth_26	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		1.00	60.891701	68.683943	WGS84	3	Sphagnum majus	1.52	weight of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1978	MuSGrowth_04	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	5.12	weight of 3 cm shoots per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1979	MuSGrowth_05	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	2.56	weight of 3 cm shoots per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1980	MuSGrowth_06	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	2.88	weight of 3 cm shoots per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_1981	MuSGrowth_09	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Sphagnum bog		7.67	60.891843	68.680232	WGS84	3	Sphagnum papillosum	3.08	weight of 3 cm shoots per 1 dm^2	2018-10-02/2019-10-09	2019	Plantae	
